541	[0.74241809 1.24481774 1.82752893] 0.7010777777777778	[108.53134836 181.24335703  42.86631744] 0.19197777777777777	[ 19.05073416 122.61652612  60.71522748] 0.04788888888888889	[249.03825686 226.48972349 148.11663463] 0.04413333333333333	[61.12595398 74.54345624 55.20385774] 0.014922222222222222
542	[0.71503332 1.15097896 1.54373663] 0.8277111111111111	[108.44305775 181.0229547   43.00076748] 0.0813	[245.43371052 222.5118646  141.75883289] 0.04621111111111111	[ 26.33321181 121.29270208  58.74769173] 0.03087777777777778	[73.76939795 79.03032169 53.00940613] 0.0139
543	[  0.68775562 143.87305525  64.48772536] 0.030033333333333332	[5.01322857 4.92130702 7.70462994] 0.5807222222222223	[180.94095893   6.26245794  77.77571136] 0.28536666666666666	[57.28170847 52.79122615 34.81107238] 0.09273333333333333	[243.29315887 185.13473165   1.05294232] 0.011144444444444445
544	[2.7144562  3.37314675 5.05896018] 0.6692777777777777	[175.7242282  168.0274823  203.05999061] 0.19786666666666666	[85.01228659 83.95275635 86.76908746] 0.09824444444444444	[238.42995496 181.65852521   2.16818525] 0.005577777777777778	[171.38664769   1.25138     72.97206651] 0.029033333333333335
545	[174.33305347   0.53994501  73.83580077] 0.098	[1.31999362 1.47234075 2.33198502] 0.7852333333333333	[74.92516761 77.5581059  78.9537507 ] 0.05677777777777778	[165.49000564  69.18471552 128.43205119] 0.0337	[81.98650018 23.0489159  53.2962889 ] 0.02628888888888889
546	[202.68269484 220.69888785 186.21524216] 0.18837777777777778	[2.2659705  2.96143845 3.58506653] 0.6797222222222222	[  2.60404412 110.79750286  48.22557149] 0.07335555555555555	[253.03715654 253.01471025 253.02389417] 0.05335555555555556	[227.85843326 125.94262453  33.59555162] 0.005188888888888889
547	[254.86730522 240.87355322 172.91111981] 0.37735555555555556	[4.35063311 5.08428689 6.02189577] 0.36644444444444446	[175.52740004 112.69904119  74.64985961] 0.06281111111111111	[  0.52653178 117.36772221  51.21264815] 0.04343333333333333	[218.19708899 206.34229583 149.1866067 ] 0.14995555555555556
548	[1.12688598 1.66773318 2.31466342] 0.7400333333333333	[213.90153043 221.87791974  73.14284446] 0.12454444444444444	[  0.27204621 147.49289428  66.23926513] 0.08062222222222222	[250.39748729 250.28059747 250.34870589] 0.04001111111111111	[80.0350682  83.81825302 48.3032922 ] 0.01478888888888889
549	[3.12147084 3.95407087 3.93941637] 0.6352555555555556	[161.00150028 200.73655423 124.74600816] 0.17663333333333334	[236.29347671 160.79354924  74.56297891] 0.0926	[ 12.69976538 138.40314111  66.2942171 ] 0.07595555555555555	[247.28263263 245.25309565 243.95243111] 0.019555555555555555
550	[2.47496643 3.22671395 4.5522027 ] 0.5932555555555555	[  0.29092513 118.31658871  51.2700095 ] 0.20656666666666668	[216.22822245 215.58818804 210.70056498] 0.11603333333333334	[193.26578969  66.15618529  43.1317591 ] 0.0269	[62.70239554 76.29798514 81.95724164] 0.057244444444444445
551	[0.         0.04056718 0.04056718] 0.6727333333333333	[222.19015527 193.05118829 129.13684785] 0.14733333333333334	[80.42898085 80.00438059 79.02514476] 0.06076666666666666	[221.13040861 133.03356723 153.57674409] 0.0295	[17.65149226 21.99878802 28.42378434] 0.08966666666666667
552	[216.62364167 188.11064843 125.44549999] 0.14122222222222222	[1.84839254 2.53749841 3.68688498] 0.6879222222222222	[230.88011105 146.58155105 169.07487829] 0.05843333333333333	[77.2351116  76.73189576 76.60756071] 0.10182222222222222	[239.05225071 239.35727557 239.58819669] 0.0106
553	[4.12362728 5.11381255 7.70241424] 0.5103888888888889	[175.0745606   37.6706627   64.92539656] 0.23475555555555555	[186.76697022 209.13116705 231.65324506] 0.1444	[75.63945771 78.49498785 81.29205748] 0.09172222222222222	[91.19762777 29.28433636 45.66345644] 0.018733333333333334
554	[5.41786296 4.70076628 6.04314178] 0.5686	[221.19973483 140.0439769   51.93106248] 0.07114444444444444	[218.42446725   0.38511366  31.14514655] 0.24787777777777778	[247.44670529 247.55275187 247.80437367] 0.03666666666666667	[2.46176373e+02 1.87858364e+02 6.14525037e-02] 0.07571111111111112
555	[174.43997785  23.04990671  29.09825394] 0.2507111111111111	[4.25219516 3.46997346 4.25648248] 0.6336111111111111	[224.92642861 142.35542374  53.70054606] 0.06658888888888889	[246.16189209 246.27885602 246.56907151] 0.030111111111111113	[252.22599382 221.77087181   0.42595823] 0.018977777777777777
556	[2.13264562 2.82641397 3.79567734] 0.6808333333333333	[101.67539517 171.30985335  40.08917407] 0.1579111111111111	[211.02778682  78.94698732 108.84735857] 0.04761111111111111	[20.13823999 92.36295707 75.73252062] 0.08665555555555556	[240.04954954 199.65169812  60.85736374] 0.02698888888888889
557	[109.89100765 106.61204221  98.96753545] 0.1857111111111111	[1.91531421 2.73338051 4.15845023] 0.6457666666666667	[232.74063148 127.22890894   0.88543689] 0.1267111111111111	[51.95931973 51.27700878 51.2875039 ] 0.032933333333333335	[228.40698917 210.74449211 191.26956677] 0.008877777777777778
558	[2.76965949 3.03852984 4.14958999] 0.5443555555555556	[131.19815358  98.59271866  73.3810189 ] 0.24607777777777778	[158.44780963  21.55448065  27.16286527] 0.05034444444444444	[233.2942449  165.33772004  80.65413262] 0.03595555555555555	[70.66493898 71.67457655 60.28686799] 0.12326666666666666
559	[233.77867703 162.14281386   0.64061391] 0.20362222222222223	[3.61832067 3.816122   4.43993045] 0.6763777777777777	[245.3240572  245.46350103 245.78397312] 0.028933333333333332	[238.68819742 217.31187473 138.45883226] 0.06725555555555555	[217.76252061   1.25988594  31.72165878] 0.023811111111111113
560	[3.23595118 2.63629044 2.82385818] 0.6826444444444445	[231.18921548 160.39646599   0.57406768] 0.1491888888888889	[221.88065967   0.56017583  31.93926929] 0.05943333333333333	[152.2873114  147.76608237 142.23592424] 0.03442222222222222	[223.57793024 102.9759079    1.30327696] 0.0743111111111111
561	[1.41482588 1.9356917  2.8933875 ] 0.7781333333333333	[240.16698868 169.3046617   59.41450078] 0.07582222222222222	[151.95045378 201.05380784 230.37392784] 0.049744444444444445	[177.66842864   5.90996477  50.00989001] 0.016788888888888888	[52.83459052 63.1658263  58.92553128] 0.07951111111111112
562	[82.34270187 85.0140294  86.33317088] 0.1198	[0.90741466 1.32140336 2.0080544 ] 0.7807222222222222	[249.88955253 226.4673794  143.37761834] 0.04522222222222222	[227.05455309  55.38965606  14.41344179] 0.014622222222222222	[52.55026344 52.68722089 55.08340498] 0.03963333333333333
563	[1.64811591 2.30351233 3.21522984] 0.7188888888888889	[241.39768163 219.65493159 143.43293462] 0.06524444444444444	[78.47904937 81.34194652 82.75294001] 0.18205555555555555	[ 28.49588492 129.25003473 174.88135626] 0.031955555555555556	[213.26480583  53.23224003  15.7169569 ] 0.0018555555555555556
564	[0.76922385 1.16420304 1.80425104] 0.7625333333333333	[104.25225265 167.62171557 216.1437623 ] 0.10595555555555555	[  5.94081929  91.35013402 145.89952993] 0.10734444444444445	[209.82107368 117.46043103 134.89300573] 0.0026777777777777776	[23.43938495 51.00901935 74.229887  ] 0.021488888888888887
565	[2.66364662 3.5615425  5.34623446] 0.47042222222222224	[ 99.38177669 165.23792637 214.8196225 ] 0.24324444444444446	[  4.57439899  90.33009691 144.6617006 ] 0.21767777777777778	[209.97622546 229.39339812 242.88073008] 0.02831111111111111	[25.3543934  52.73044404 75.80877194] 0.04034444444444445
566	[2.78908105 2.54375238 3.25423451] 0.7794111111111112	[207.83394251   9.80562685  37.47335956] 0.06124444444444444	[238.9387743  184.90744164  72.14591754] 0.08664444444444444	[  3.93831735 125.76435157 195.01548164] 0.05761111111111111	[236.35824036 223.28619136 225.6767094 ] 0.01508888888888889
567	[2.37837198 2.72405856 3.54270994] 0.7730555555555556	[236.0061839  182.78032389  71.56141483] 0.0772111111111111	[  0.89876683 124.69134444 193.53574038] 0.10126666666666667	[200.15544172   3.55604089  37.41277104] 0.022366666666666667	[ 76.37726316 131.78410597 132.58826135] 0.0261
568	[0.81692834 1.22638898 1.61338572] 0.8342333333333334	[ 14.30486219 105.37398388 102.2299218 ] 0.11147777777777777	[151.08121403 133.38730493  81.30734068] 0.03951111111111111	[248.7976137  248.90360067 249.03142614] 0.01168888888888889	[221.56861364 123.99695074 131.90277188] 0.003088888888888889
569	[146.71933214 129.68240178  78.77014202] 0.16985555555555557	[2.34372196 2.89124716 3.40837828] 0.7236777777777778	[  0.32014116 151.25036198 206.14807409] 0.008544444444444445	[ 17.57248836 104.97098526 101.82017422] 0.0777	[212.89370262 170.35201831 170.2852085 ] 0.02022222222222222
570	[ 74.12235656  81.46029282 109.34304937] 0.2381888888888889	[1.00552697 3.47501689 5.39423389] 0.5979666666666666	[172.20870547  20.26818593  56.07020763] 0.05347777777777778	[245.54636191 248.66028663 249.77445671] 0.008655555555555555	[29.23315099 42.6011828  71.48841927] 0.10171111111111111
571	[1.01042428 1.22561517 1.85394759] 0.7754888888888889	[160.35909389   6.08334624  47.1051124 ] 0.08506666666666667	[79.79696691 80.08540032 79.89294489] 0.07414444444444444	[ 8.20227628 38.50081712 71.35149075] 0.05712222222222222	[81.01939498 15.82935046 36.29921307] 0.008177777777777779
572	[2.64033889 3.70980439 5.5159893 ] 0.5564777777777777	[197.46770662 197.49764782 192.64452277] 0.35257777777777777	[84.54213612 85.75402107 83.21078517] 0.0317	[216.18519127 135.33596889 155.95347003] 0.015977777777777778	[254.53174253 254.53272598 254.50930858] 0.04326666666666667
573	[2.35887946 3.28062472 4.8216293 ] 0.5252111111111111	[197.84972534 198.01453838 193.90910856] 0.25114444444444445	[254.52978422 254.53484725 254.53447088] 0.18037777777777778	[86.60865986 88.16244078 88.76433703] 0.0312	[212.16287685 136.9119846  158.62145496] 0.012066666666666667
574	[200.60761759 164.48994212 201.39055409] 0.12893333333333334	[1.54924184 2.18558546 3.30768844] 0.6768777777777778	[250.98013185 251.1826529  251.27951665] 0.10525555555555556	[59.39099637 54.79356195 55.14270173] 0.08768888888888889	[212.70305282   2.46999857  20.15285135] 0.0012444444444444445
575	[62.10940319 57.50848242 56.59748022] 0.2361	[250.45080913 250.61526769 250.69124116] 0.09348888888888889	[0.         0.06056784 0.06056784] 0.5793222222222222	[164.16064518 156.35590543 186.69351744] 0.017644444444444445	[18.01888951 22.12943225 28.46242653] 0.07344444444444445
576	[0.96154741 1.43037844 2.16646343] 0.6826666666666666	[247.06943623 247.27823001 247.34556226] 0.0547	[62.99501849 59.07390015 58.45441122] 0.17106666666666667	[42.58493362 37.84921796 37.05568581] 0.0811888888888889	[173.75351865 153.52624043 178.38535451] 0.010377777777777777
577	[ 67.57461512 173.65652297  52.82559295] 0.28094444444444444	[ 5.90962356  8.42114652 10.71671176] 0.4167666666666667	[210.52248722 223.97494454 168.83545554] 0.27147777777777776	[233.54327271 131.30603593 151.0975019 ] 0.0124	[254.48178525 254.64474014 254.30472906] 0.01841111111111111
578	[3.41170317 4.95928044 7.25067341] 0.4168	[ 67.82147938 174.4074802   52.92915994] 0.3320222222222222	[207.99585318 223.02296255 171.17368708] 0.22547777777777778	[232.32841042 130.58956179 150.34839234] 0.009411111111111111	[56.50173774 86.53009701 53.09581878] 0.016288888888888887
579	[0.85393177 1.1702477  1.53214115] 0.7974666666666667	[ 67.42340385 173.24280681  52.73296874] 0.1293888888888889	[211.74999629 224.50874768 170.61977837] 0.044755555555555555	[225.18266501 141.87371533 161.32525209] 0.0134	[52.84436108 87.14662296 49.28879627] 0.014988888888888888
580	[1.62909472 2.37025624 3.52108938] 0.6402777777777777	[158.77087635 211.91364215 233.65276169] 0.22793333333333332	[232.43293372 193.56023344  58.61979005] 0.03225555555555556	[ 87.09518735 185.11159926 232.00139439] 0.08361111111111111	[74.52506243 92.46443479 99.09942981] 0.015922222222222223
581	[1.44383537 1.91178234 2.65192849] 0.6875666666666667	[237.48920399 237.48924608 238.48392629] 0.20587777777777777	[179.87818902 177.41438948 172.80731287] 0.05332222222222222	[146.95726629 194.55882194 223.40379332] 0.03345555555555556	[83.99660282 88.62885831 93.15888648] 0.019777777777777776
582	[254.77337787 254.7762517  254.77625089] 0.1563	[1.28923863 1.86296089 2.77142537] 0.6983444444444444	[ 65.71650431  94.63910288 121.93217877] 0.024722222222222222	[124.33123673 193.59499424 226.85816866] 0.036644444444444445	[208.1267612  225.98912357 235.56552876] 0.08398888888888889
583	[1.28539704 1.85230788 2.70898832] 0.6972222222222222	[209.53230889 227.68736457 237.39498926] 0.07718888888888889	[121.45252519 189.44728251 221.96692824] 0.07723333333333333	[ 63.80777511  94.91593903 122.37029187] 0.0338	[254.69536603 254.698897   254.698896  ] 0.11455555555555555
584	[209.37466281 228.85267518 239.19419311] 0.17043333333333333	[1.41762843 2.08499287 3.07038581] 0.5746111111111111	[123.64851277 182.73219307 215.12230916] 0.11283333333333333	[254.6786401  254.68094005 254.68103986] 0.11247777777777777	[ 74.75103485  89.44125116 101.65713076] 0.029644444444444445
585	[89.29843171 81.81490045 72.55886076] 0.0209	[242.34632145 228.9944343  164.14460746] 0.08417777777777778	[0.95118123 1.30849656 1.90431562] 0.7997111111111112	[236.4352686  173.77006466 188.4200976 ] 0.06392222222222223	[246.13040055 220.19001665  91.92505783] 0.03128888888888889
586	[1.27204666 1.51566138 2.05678464] 0.7963666666666667	[136.63205163 104.5714474   78.13927401] 0.10918888888888889	[250.09275328 244.34093152 207.31042957] 0.06002222222222222	[221.37838093 104.14323303 134.63114159] 0.006566666666666667	[88.55188021 47.77339616 38.06203548] 0.027855555555555557
587	[251.82398774 251.88471966 251.93084416] 0.2241	[2.87684362 4.00186671 5.82944119] 0.5364111111111111	[2.47133913e+02 2.03023132e+02 1.15088069e-01] 0.10683333333333334	[80.94628892 83.81018042 85.91435204] 0.12797777777777777	[125.14182813 106.6114063   15.74958056] 0.004677777777777778
588	[1.6725976  2.25210797 3.29125792] 0.6869	[236.76456469 181.62773777  58.7938308 ] 0.09564444444444445	[ 36.15424705 135.25796514 205.38629195] 0.1214	[75.03167378 79.11683894 82.00820296] 0.07418888888888889	[169.33837872  83.59376387  71.20642296] 0.021866666666666666
589	[2.3046547  2.30562199 3.42915598] 0.6379555555555556	[211.12591656 204.57809558 195.11990056] 0.2039888888888889	[197.60849598   5.30487058  54.17045529] 0.1206	[240.42794222 184.57493803  60.47250111] 0.0096	[87.8743441  89.08737238 94.11698316] 0.027855555555555557
590	[3.23231973 4.33952411 6.35328404] 0.5241	[228.91652985 226.91979324 217.92463828] 0.32603333333333334	[203.80706889  72.37870825  90.33978715] 0.03001111111111111	[64.23437038 70.35544738 45.30274879] 0.07797777777777777	[187.3852359  185.75530524 180.1372863 ] 0.04187777777777778
591	[5.2303131  6.46980612 9.29939188] 0.4412111111111111	[201.39467318 199.16077814 188.26357183] 0.2734111111111111	[198.05474349   0.54664965  94.90133674] 0.09927777777777778	[62.06235984 68.30959636 43.55348867] 0.12222222222222222	[154.30583572 153.3270916  145.13620389] 0.06387777777777778
592	[209.14186387 234.79508499 248.73400892] 0.09527777777777778	[7.92188928e-11 5.18584701e-02 5.18584701e-02] 0.6251777777777778	[126.35505271 202.78250471 233.23632665] 0.20353333333333334	[ 83.37097352 107.27291466 127.47433367] 0.021377777777777777	[18.91737583 23.8184856  31.03144731] 0.05463333333333333
593	[1.41766851 2.01363598 3.0098652 ] 0.5706	[218.86188841 230.84706016 236.84553708] 0.23004444444444444	[  0.35228414 169.01387282 221.58532641] 0.14377777777777778	[ 47.1114192   83.61966623 103.76165371] 0.01891111111111111	[181.54580591 189.23245034 195.14256454] 0.03666666666666667
594	[1.08246359 1.54123006 2.31726318] 0.6414	[244.06770952 214.77396384 220.87593614] 0.18697777777777777	[237.8683225  154.3804468  178.12522727] 0.15083333333333335	[231.38370632 178.44849673  16.71590897] 0.0017666666666666666	[91.71529827 80.63209109 96.74533061] 0.01902222222222222
595	[2.08976447 2.81654183 3.83284589] 0.6509444444444444	[2.51842926e+02 2.07074035e+02 1.07858207e-01] 0.3141	[ 70.74040031 146.2423516  195.0239861 ] 0.02011111111111111	[125.29368129 104.6288932   20.21828552] 0.012466666666666666	[246.70961791 249.22332025 250.93906935] 0.0023777777777777777
596	[1.78811822 2.53352409 3.5191522 ] 0.6981	[2.38841535e+02 2.13365031e+02 1.96913532e-01] 0.1897111111111111	[  2.13100182  87.87595228 140.53958844] 0.06451111111111112	[179.86833857 119.12995249 117.58177984] 0.034722222222222224	[107.31178353 100.09254472  17.28206335] 0.012955555555555555
597	[2.53208946 3.70710908 5.38552945] 0.5621888888888888	[190.16679072 190.20038929 185.63745157] 0.25776666666666664	[  0.30682886 147.01372102  95.32341342] 0.11004444444444444	[67.06304272 73.50042425 73.54264881] 0.0645	[238.99264034 185.0531322   72.41437679] 0.0055
598	[0.74316704 1.13581173 1.603995  ] 0.8315111111111111	[190.05206746 190.1380846  185.64006512] 0.08425555555555556	[  0.70487075 145.19644914  94.51665304] 0.0483	[63.89787675 75.11382172 73.33040874] 0.03384444444444445	[234.77427066 181.92634838  71.57252027] 0.002088888888888889
599	[2.72427018 4.10602964 6.11889245] 0.5455888888888889	[190.88228156 212.43443021 223.664841  ] 0.21331111111111112	[114.51522314 114.2369438  115.49121656] 0.15176666666666666	[  1.59500473 153.28134978 178.27019093] 0.02498888888888889	[80.18156061 80.9033653  82.67697904] 0.06434444444444444
600	[3.61815535 5.23063599 7.5097896 ] 0.4892111111111111	[190.71606195 212.75677    224.15487513] 0.12492222222222223	[  1.28590337 154.06959669 179.21904998] 0.039988888888888886	[97.27072297 97.21518888 98.46211756] 0.15432222222222222	[178.66312862 178.96361522 175.26871954] 0.19155555555555556
601	[1.97671967 2.71914231 3.8170913 ] 0.6743777777777777	[180.88636235 194.28272087 199.82280927] 0.20092222222222222	[100.99152294 102.51562283 104.24265784] 0.10014444444444444	[215.91144225  10.22054513  66.3635033 ] 0.004733333333333333	[  2.41544571 152.38226153 177.15818112] 0.019822222222222224
602	[1.36794654 1.8996116  2.83357343] 0.7341666666666666	[228.00832805 232.9512709  241.6026697 ] 0.2374888888888889	[248.5939762  210.33458956  49.29038043] 0.006055555555555555	[91.52383399 93.59308255 98.75660057] 0.01851111111111111	[190.40416818  55.52321576  76.85951402] 0.003777777777777778
603	[1.43093607 1.63612273 2.19295853] 0.8236444444444444	[239.24283466 234.87736916 195.36142526] 0.05756666666666667	[187.25869971  53.83511604  75.15222696] 0.046533333333333336	[ 20.72992829  88.2344004  120.15849942] 0.06268888888888889	[239.01541241 197.4697067    2.32624938] 0.009566666666666666
604	[2.14828365 2.80292013 3.89404579] 0.7337222222222223	[233.31807903 229.10836186 191.83258305] 0.10105555555555555	[ 19.74960847  85.33821383 116.39104778] 0.13612222222222223	[182.29049221  52.98206389  73.83059106] 0.0193	[244.30891643 217.60273562  76.92351785] 0.0098
605	[1.49595336 2.17943231 3.26503595] 0.6739555555555555	[125.03722708 194.17839898 181.1339132 ] 0.27976666666666666	[216.60624004  78.06243959 111.50733193] 0.0037	[238.11696206 220.24745387  60.02759614] 0.0034	[57.78382405 69.49229307 68.17309268] 0.03917777777777778
606	[186.43224231 139.75670905 107.74824144] 0.2341777777777778	[1.12298329 1.55403976 2.2677221 ] 0.7019777777777778	[  0.56072319 136.53103438  87.9971336 ] 0.0142	[66.64919852 59.17326087 55.40355108] 0.046844444444444445	[245.1767154  225.2690506   77.13343106] 0.0028
607	[1.7768732  2.42225121 3.45142105] 0.6784111111111111	[243.65478299 202.35439211  60.81582578] 0.0019666666666666665	[115.72977612 121.6285137  181.41526996] 0.055	[253.12819387 253.18047211 253.19023811] 0.21666666666666667	[170.89962438 178.0778931  204.43059477] 0.04795555555555556
608	[1.11016031 1.6515863  2.43692454] 0.7618	[75.97914082 78.69151986 81.89723901] 0.15323333333333333	[190.22383458 199.90453528 221.55606587] 0.06208888888888889	[116.94041382 122.9059186  183.90143384] 0.02011111111111111	[245.94728724 204.16096103  61.09926295] 0.002766666666666667
609	[1.680703   2.47724357 3.64040568] 0.7506888888888889	[116.50170127 122.4167606  183.39364422] 0.06661111111111111	[193.01343623 192.27333642 221.48406792] 0.05004444444444445	[74.93704626 77.85734267 82.18985467] 0.1280777777777778	[246.61356892 204.6937996   61.2137832 ] 0.004577777777777778
610	[124.68038808 123.55580608  71.87149982] 0.10815555555555556	[2.06587281 2.74910212 3.49653349] 0.7067333333333333	[187.93798061 206.63483559   0.28836575] 0.0221	[181.60775293 187.53263298 154.26389015] 0.15665555555555555	[213.72011291  78.113724    72.73885245] 0.006355555555555555
611	[102.56902883 104.19974447  90.38419211] 0.20937777777777777	[3.16142506 3.46943038 4.44913733] 0.6220333333333333	[ 80.8870535  149.53656897  51.21666626] 0.1092	[201.2587921   47.31098267  53.24343642] 0.0427	[179.98834619 173.1314403  169.546722  ] 0.01668888888888889
612	[1.94172157 2.23155232 3.11723016] 0.6951777777777778	[2.02162447e+02 1.88236391e+02 6.08416268e-02] 0.10534444444444445	[77.18623765 74.04865567 58.44783248] 0.10283333333333333	[160.77221431   1.58477706  35.85293227] 0.02337777777777778	[152.07110031 142.9139068    2.470633  ] 0.07326666666666666
613	[158.54399267 212.05271094 241.81999553] 0.2147	[1.70476587 2.3562999  3.5012049 ] 0.5937444444444444	[253.1651621  253.21239708 253.25182314] 0.1560777777777778	[85.39918661 92.30758262 98.82362122] 0.02857777777777778	[178.32009621  83.56332321  78.22686641] 0.0069
614	[238.89578748 238.90118492 238.90357944] 0.3004888888888889	[1.23325251 1.63296872 2.29255938] 0.6085111111111111	[93.93108265 96.12703002 99.6719905 ] 0.025955555555555555	[188.10417786 202.07787521 209.87129017] 0.060533333333333335	[176.35922191  85.59429134  86.67505686] 0.004511111111111111
615	[186.4020935  209.30334876 227.67994027] 0.1996	[2.83951137 4.12480696 6.26942828] 0.5359333333333334	[ 85.91135164 136.99348572 175.78666806] 0.1627	[59.4525508  62.25439986 67.46546229] 0.056666666666666664	[ 13.27374153  86.55390235 133.80790867] 0.0451
616	[212.38245481 206.26949141 196.66009647] 0.3613222222222222	[3.0677523  4.4420939  6.83630855] 0.4597222222222222	[232.78364507 129.58032194 136.72363438] 0.07116666666666667	[55.25027342 58.64634388 62.95379516] 0.0869888888888889	[ 0.93028171 49.64146774 96.80896136] 0.0208
617	[1.35072372 2.01494535 3.0715393 ] 0.6641111111111111	[45.93697709 54.22747646 61.27458156] 0.03604444444444444	[235.43996903 132.71727882 139.4755152 ] 0.08546666666666666	[105.4557937  180.67156453  87.6513836 ] 0.01818888888888889	[ 46.96030216 123.83492646 147.29731063] 0.19618888888888888
618	[1.58482524 2.00748305 2.77832371] 0.6891777777777778	[201.58496826 111.45853699  67.77883124] 0.17777777777777778	[240.28022221 215.98604175   0.52370323] 0.05151111111111111	[239.15262167 228.54081444 218.60911789] 0.017544444444444446	[90.7627733  87.72459241 83.63298398] 0.06398888888888889
619	[1.33349761 1.75774456 2.58624815] 0.7006555555555556	[248.62206247 245.66912086 214.73287087] 0.15287777777777778	[206.75384467  75.19097375 108.29166894] 0.12243333333333334	[113.23595056 116.2481025  112.37726682] 0.01588888888888889	[95.22144132 42.10985251 59.94784462] 0.008144444444444444
620	[1.47851474 2.04034883 2.98848903] 0.6964666666666667	[222.42886363 220.55592152 213.11607328] 0.17685555555555554	[159.2247289  148.61323868 192.79762019] 0.09442222222222223	[248.02925757 225.67253657 147.88329416] 0.008033333333333333	[94.17093587 92.68209237 99.75112969] 0.02422222222222222
621	[3.72079572 4.28034453 5.73721395] 0.6140333333333333	[  5.47219722 127.61049184 140.82305975] 0.25064444444444445	[177.36714292  13.06738008  64.03887398] 0.06868888888888888	[220.99393322 171.33619471  67.28624345] 0.04507777777777778	[234.61771497 235.12914515 235.32503748] 0.021555555555555557
622	[4.77320825 6.44291164 8.20848581] 0.5456666666666666	[102.69460106 174.25987438 175.3117075 ] 0.24226666666666666	[189.88176448 137.29317963  87.90502421] 0.06577777777777778	[ 23.54202461 109.62390926 130.16538734] 0.12467777777777778	[243.69710477 206.74095931 120.20674473] 0.021611111111111112
623	[1.39015869 2.0989485  3.07768232] 0.6031	[101.69058411 172.64989357 173.72601122] 0.23767777777777777	[196.4624199  145.99046475  91.93971953] 0.05433333333333333	[50.75728437 61.28896346 61.77969535] 0.04554444444444444	[ 34.83273113 116.39524464 135.54953208] 0.05934444444444444
624	[2.09163598 2.17652641 3.22805984] 0.7633333333333333	[234.41391549 234.63039037 233.63930046] 0.06923333333333333	[168.80991847   0.65892671  41.75557182] 0.09055555555555556	[104.64687301 104.12915198 104.32916669] 0.07478888888888889	[203.60319942 143.43665634   8.09004661] 0.002088888888888889
625	[164.39193163   0.49927579  39.70330896] 0.10063333333333334	[2.06972902 2.10019945 2.94968433] 0.7297	[202.74991539 203.41916722 203.88012772] 0.09448888888888889	[230.91586008 162.21061868  10.45355026] 0.01781111111111111	[99.99065845 99.23587084 99.01015203] 0.05736666666666667
626	[238.46014388 184.99405478  84.51248675] 0.019844444444444446	[1.81213645 2.27052858 3.00007151] 0.5855888888888889	[85.78057676 81.90915741 69.13488896] 0.24116666666666667	[205.75355315 196.33512268 169.4341344 ] 0.08236666666666667	[151.26828397  89.66517013  25.19194166] 0.07103333333333334
627	[4.59013952 5.43258577 6.94050036] 0.6549888888888888	[247.55389762 233.85441808 165.52497584] 0.23476666666666668	[121.13708734 112.10114903 139.44522212] 0.07877777777777778	[219.21470707  54.16863061  31.58092496] 0.00981111111111111	[247.83338316 247.97547169 248.08235861] 0.021655555555555556
628	[2.35337889 2.21269504 3.02557355] 0.7004222222222222	[ 71.00710379  77.34267489 106.65236365] 0.19243333333333335	[167.11385659   8.29985573  38.81693606] 0.06816666666666667	[211.64067168 176.57048112  54.70724714] 0.019766666666666665	[224.51267581 218.91731686 193.86141265] 0.019211111111111113
629	[88.69324319 89.25718321 87.53742738] 0.13763333333333333	[1.78627979 2.38245439 3.41198497] 0.6952777777777778	[247.31411386 236.20647243 193.10402612] 0.056355555555555555	[174.12711889 166.58176067 149.37700515] 0.08634444444444445	[182.09853846 117.4921995  116.8681396 ] 0.02438888888888889
630	[1.11347194 1.4265822  1.92128015] 0.7723666666666666	[174.0864881  112.60427587 111.5936619 ] 0.015366666666666667	[86.80282172 87.17368302 85.38183898] 0.119	[231.06234065 213.31408486 162.61639066] 0.035277777777777776	[174.32765203 166.26806709 147.70625938] 0.05798888888888889
631	[3.10003751 4.11435717 6.0868423 ] 0.5307111111111111	[128.3736516   97.89169968  73.31291027] 0.17095555555555556	[162.37545295  23.52896216  33.40423424] 0.1844888888888889	[229.50398615 175.91216653   0.93721381] 0.0814	[66.08932945 40.07869391 35.95076845] 0.03244444444444444
632	[2.12861279 2.80632122 4.05533743] 0.7446	[133.94900494 135.02615667 130.89752893] 0.06482222222222223	[184.28177379 194.25908619 199.25938861] 0.08603333333333334	[77.95416344 77.12776883 77.15053661] 0.1021	[179.60862718   9.6665598   54.75579343] 0.0024444444444444444
633	[0.0107063  0.02737516 0.02499846] 0.6902444444444444	[ 86.97789696 140.56982692 181.54213237] 0.08125555555555555	[91.30963027 92.8019018  91.57182459] 0.1718	[187.66986268  64.3513412  103.84276003] 0.006833333333333334	[20.64533239 25.46091225 32.63083513] 0.04986666666666666
634	[3.10831611 4.0631485  5.74107173] 0.5666888888888889	[ 82.40361895 133.92152906 173.09805235] 0.10946666666666667	[89.73470403 91.33468193 90.21530894] 0.30898888888888887	[173.54507949  65.54743546  99.0419463 ] 0.011022222222222221	[227.63275406 228.29684914 228.59194554] 0.003833333333333333
635	[169.38899885  25.44145349  85.10020774] 0.06436666666666667	[0.         0.07047725 0.07047725] 0.6609111111111111	[88.59266107 90.13294861 89.32761963] 0.14351111111111112	[ 84.21101024 136.02012769 175.59668712] 0.05954444444444444	[25.40904518 25.81541114 33.98976355] 0.07166666666666667
